# DDL
CREATE DATABASE air
pm,city=Beijing humidity=70.0,pressure=1022.0,temperature=7.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=136.0 358022
pm,city=Beijing humidity=65.0,pressure=1022.0,temperature=7.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=144.0 358023
pm,city=Beijing humidity=80.0,pressure=1022.0,temperature=4.0,wind_direction="NW",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=148.0 358024
pm,city=Beijing humidity=80.0,pressure=1022.0,temperature=4.0,wind_direction="NW",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=130.0 358025
pm,city=Beijing humidity=86.0,pressure=1022.0,temperature=4.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=98.0 358026
pm,city=Beijing humidity=86.0,pressure=1021.0,temperature=3.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=70.0 358027
pm,city=Beijing humidity=80.0,pressure=1021.0,temperature=3.0,wind_direction="NW",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=95.0 358028
pm,city=Beijing humidity=80.0,pressure=1021.0,temperature=3.0,wind_direction="NW",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=79.0 358029
pm,city=Beijing humidity=75.0,pressure=1021.0,temperature=4.0,wind_direction="NW",wind_speed=7.6,precipitation=0.0,cumulative_precipitation=0.0,pm=67.0 358030
pm,city=Beijing humidity=70.0,pressure=1022.0,temperature=5.0,wind_direction="NW",wind_speed=9.39,precipitation=0.0,cumulative_precipitation=0.0,pm=52.0 358031
pm,city=Beijing humidity=60.0,pressure=1022.0,temperature=7.0,wind_direction="NW",wind_speed=12.52,precipitation=0.0,cumulative_precipitation=0.0,pm=54.0 358032
pm,city=Beijing humidity=53.0,pressure=1022.0,temperature=9.0,wind_direction="NW",wind_speed=14.31,precipitation=0.0,cumulative_precipitation=0.0,pm=53.0 358033
pm,city=Beijing humidity=46.0,pressure=1022.0,temperature=12.0,wind_direction="NW",wind_speed=16.1,precipitation=0.0,cumulative_precipitation=0.0,pm=49.0 358034
pm,city=Beijing humidity=33.0,pressure=1021.0,temperature=15.0,wind_direction="NW",wind_speed=17.89,precipitation=0.0,cumulative_precipitation=0.0,pm=51.0 358035
pm,city=Beijing humidity=31.0,pressure=1020.0,temperature=18.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=52.0 358036
pm,city=Beijing humidity=26.0,pressure=1019.0,temperature=20.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 358037
pm,city=Beijing humidity=24.0,pressure=1018.0,temperature=21.0,wind_direction="SE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=83.0 358038
pm,city=Beijing humidity=24.0,pressure=1017.0,temperature=21.0,wind_direction="SE",wind_speed=8.05,precipitation=0.0,cumulative_precipitation=0.0,pm=98.0 358039
pm,city=Beijing humidity=27.0,pressure=1017.0,temperature=19.0,wind_direction="SE",wind_speed=11.18,precipitation=0.0,cumulative_precipitation=0.0,pm=86.0 358040
pm,city=Beijing humidity=31.0,pressure=1017.0,temperature=18.0,wind_direction="SE",wind_speed=14.31,precipitation=0.0,cumulative_precipitation=0.0,pm=95.0 358041
pm,city=Beijing humidity=57.0,pressure=1017.0,temperature=12.0,wind_direction="SE",wind_speed=15.2,precipitation=0.0,cumulative_precipitation=0.0,pm=129.0 358042
pm,city=Beijing humidity=70.0,pressure=1018.0,temperature=9.0,wind_direction="SE",wind_speed=16.09,precipitation=0.0,cumulative_precipitation=0.0,pm=154.0 358043
pm,city=Beijing humidity=75.0,pressure=1018.0,temperature=8.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=172.0 358044
pm,city=Beijing humidity=70.0,pressure=1018.0,temperature=9.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=187.0 358045
pm,city=Beijing humidity=75.0,pressure=1018.0,temperature=7.0,wind_direction="cv",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=232.0 358046
pm,city=Beijing humidity=81.0,pressure=1018.0,temperature=6.0,wind_direction="cv",wind_speed=3.56,precipitation=0.0,cumulative_precipitation=0.0,pm=238.0 358047
pm,city=Beijing humidity=86.0,pressure=1018.0,temperature=5.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=227.0 358048
pm,city=Beijing humidity=93.0,pressure=1018.0,temperature=4.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=221.0 358049
pm,city=Beijing humidity=93.0,pressure=1017.0,temperature=4.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=195.0 358050
pm,city=Beijing humidity=86.0,pressure=1017.0,temperature=4.0,wind_direction="NW",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=122.0 358051
pm,city=Beijing humidity=86.0,pressure=1017.0,temperature=4.0,wind_direction="NW",wind_speed=5.37,precipitation=0.0,cumulative_precipitation=0.0,pm=143.0 358052
pm,city=Beijing humidity=86.0,pressure=1017.0,temperature=3.0,wind_direction="NW",wind_speed=7.16,precipitation=0.0,cumulative_precipitation=0.0,pm=147.0 358053
pm,city=Beijing humidity=93.0,pressure=1017.0,temperature=2.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=124.0 358054
pm,city=Beijing humidity=100.0,pressure=1017.0,temperature=2.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=127.0 358055
pm,city=Beijing humidity=100.0,pressure=1017.0,temperature=3.0,wind_direction="NE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=122.0 358056
pm,city=Beijing humidity=81.0,pressure=1018.0,temperature=8.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=164.0 358057
pm,city=Beijing humidity=61.0,pressure=1017.0,temperature=11.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=249.0 358058
pm,city=Beijing humidity=50.0,pressure=1017.0,temperature=14.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=272.0 358059
pm,city=Beijing humidity=47.0,pressure=1016.0,temperature=15.0,wind_direction="cv",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=298.0 358060
pm,city=Beijing humidity=44.0,pressure=1015.0,temperature=16.0,wind_direction="cv",wind_speed=3.56,precipitation=0.0,cumulative_precipitation=0.0,pm=314.0 358061
pm,city=Beijing humidity=45.0,pressure=1014.0,temperature=17.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=307.0 358062
pm,city=Beijing humidity=42.0,pressure=1014.0,temperature=18.0,wind_direction="SE",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=352.0 358063
pm,city=Beijing humidity=54.0,pressure=1014.0,temperature=15.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=374.0 358064
pm,city=Beijing humidity=66.0,pressure=1014.0,temperature=12.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=366.0 358065
pm,city=Beijing humidity=81.0,pressure=1014.0,temperature=10.0,wind_direction="SE",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=381.0 358066
pm,city=Beijing humidity=87.0,pressure=1015.0,temperature=9.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=400.0 358067
pm,city=Beijing humidity=87.0,pressure=1015.0,temperature=8.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=419.0 358068
pm,city=Beijing humidity=87.0,pressure=1015.0,temperature=8.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=463.0 358069
pm,city=Beijing humidity=93.0,pressure=1015.0,temperature=7.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=481.0 358070
pm,city=Beijing humidity=93.0,pressure=1015.0,temperature=7.0,wind_direction="NW",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=466.0 358071
pm,city=Beijing humidity=93.0,pressure=1015.0,temperature=6.0,wind_direction="NW",wind_speed=3.57,precipitation=0.0,cumulative_precipitation=0.0,pm=479.0 358072
pm,city=Beijing humidity=87.0,pressure=1015.0,temperature=8.0,wind_direction="NW",wind_speed=5.36,precipitation=0.0,cumulative_precipitation=0.0,pm=343.0 358073
pm,city=Beijing humidity=87.0,pressure=1015.0,temperature=8.0,wind_direction="NW",wind_speed=8.49,precipitation=0.0,cumulative_precipitation=0.0,pm=95.0 358074
pm,city=Beijing humidity=76.0,pressure=1015.0,temperature=10.0,wind_direction="NW",wind_speed=11.62,precipitation=0.0,cumulative_precipitation=0.0,pm=34.0 358075
pm,city=Beijing humidity=81.0,pressure=1015.0,temperature=9.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 358076
pm,city=Beijing humidity=81.0,pressure=1015.0,temperature=8.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 358077
pm,city=Beijing humidity=81.0,pressure=1015.0,temperature=8.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 358078
pm,city=Beijing humidity=53.0,pressure=1015.0,temperature=11.0,wind_direction="NW",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=12.0 358079
pm,city=Beijing humidity=46.0,pressure=1016.0,temperature=12.0,wind_direction="NW",wind_speed=11.62,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 358080
pm,city=Beijing humidity=34.0,pressure=1016.0,temperature=12.0,wind_direction="NW",wind_speed=21.45,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 358081
pm,city=Beijing humidity=30.0,pressure=1016.0,temperature=13.0,wind_direction="NW",wind_speed=31.28,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 358082
pm,city=Beijing humidity=28.0,pressure=1016.0,temperature=14.0,wind_direction="NW",wind_speed=42.46,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 358083
pm,city=Beijing humidity=28.0,pressure=1016.0,temperature=13.0,wind_direction="NW",wind_speed=54.53,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 358084
pm,city=Beijing humidity=30.0,pressure=1017.0,temperature=13.0,wind_direction="NW",wind_speed=65.71,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 358085
pm,city=Beijing humidity=28.0,pressure=1017.0,temperature=13.0,wind_direction="NW",wind_speed=77.78,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 358086
pm,city=Beijing humidity=28.0,pressure=1017.0,temperature=13.0,wind_direction="NW",wind_speed=89.85,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 358087
pm,city=Beijing humidity=27.0,pressure=1018.0,temperature=12.0,wind_direction="NW",wind_speed=102.81,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 358088
pm,city=Beijing humidity=29.0,pressure=1020.0,temperature=10.0,wind_direction="NW",wind_speed=113.99,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358089
pm,city=Beijing humidity=27.0,pressure=1021.0,temperature=10.0,wind_direction="NW",wind_speed=122.93,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358090
pm,city=Beijing humidity=29.0,pressure=1022.0,temperature=9.0,wind_direction="NW",wind_speed=128.74,precipitation=0.0,cumulative_precipitation=0.0,pm=9.0 358091
pm,city=Beijing humidity=31.0,pressure=1022.0,temperature=8.0,wind_direction="NW",wind_speed=133.66,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358092
pm,city=Beijing humidity=31.0,pressure=1023.0,temperature=8.0,wind_direction="NW",wind_speed=138.58,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358093
pm,city=Beijing humidity=38.0,pressure=1023.0,temperature=6.0,wind_direction="NW",wind_speed=141.71,precipitation=0.0,cumulative_precipitation=0.0,pm=9.0 358094
pm,city=Beijing humidity=31.0,pressure=1023.0,temperature=8.0,wind_direction="NW",wind_speed=144.84,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 358095
pm,city=Beijing humidity=33.0,pressure=1023.0,temperature=7.0,wind_direction="NW",wind_speed=148.86,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 358096
pm,city=Beijing humidity=41.0,pressure=1022.0,temperature=5.0,wind_direction="NW",wind_speed=150.65,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 358097
pm,city=Beijing humidity=36.0,pressure=1022.0,temperature=7.0,wind_direction="NW",wind_speed=153.78,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 358098
pm,city=Beijing humidity=36.0,pressure=1022.0,temperature=7.0,wind_direction="NW",wind_speed=155.57,precipitation=0.0,cumulative_precipitation=0.0,pm=12.0 358099
pm,city=Beijing humidity=38.0,pressure=1022.0,temperature=6.0,wind_direction="NW",wind_speed=159.59,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 358100
pm,city=Beijing humidity=42.0,pressure=1022.0,temperature=7.0,wind_direction="NW",wind_speed=164.51,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 358101
pm,city=Beijing humidity=45.0,pressure=1023.0,temperature=7.0,wind_direction="NW",wind_speed=171.66,precipitation=0.0,cumulative_precipitation=0.0,pm=9.0 358102
pm,city=Beijing humidity=36.0,pressure=1024.0,temperature=7.0,wind_direction="NW",wind_speed=178.81,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 358103
pm,city=Beijing humidity=52.0,pressure=1025.0,temperature=6.0,wind_direction="NW",wind_speed=181.94,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 358104
pm,city=Beijing humidity=42.0,pressure=1026.0,temperature=8.0,wind_direction="NE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=8.0 358105
pm,city=Beijing humidity=29.0,pressure=1026.0,temperature=9.0,wind_direction="NW",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358106
pm,city=Beijing humidity=21.0,pressure=1026.0,temperature=10.0,wind_direction="NW",wind_speed=16.99,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358107
pm,city=Beijing humidity=21.0,pressure=1025.0,temperature=11.0,wind_direction="NW",wind_speed=24.14,precipitation=0.0,cumulative_precipitation=0.0,pm=6.0 358108
pm,city=Beijing humidity=20.0,pressure=1025.0,temperature=11.0,wind_direction="NW",wind_speed=31.29,precipitation=0.0,cumulative_precipitation=0.0,pm=6.0 358109
pm,city=Beijing humidity=17.0,pressure=1025.0,temperature=11.0,wind_direction="NW",wind_speed=39.34,precipitation=0.0,cumulative_precipitation=0.0,pm=8.0 358110
pm,city=Beijing humidity=18.0,pressure=1025.0,temperature=11.0,wind_direction="NW",wind_speed=47.39,precipitation=0.0,cumulative_precipitation=0.0,pm=7.0 358111
pm,city=Beijing humidity=15.0,pressure=1025.0,temperature=11.0,wind_direction="NW",wind_speed=55.44,precipitation=0.0,cumulative_precipitation=0.0,pm=10.0 358112
pm,city=Beijing humidity=19.0,pressure=1025.0,temperature=9.0,wind_direction="NW",wind_speed=61.25,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 358113
pm,city=Beijing humidity=19.0,pressure=1025.0,temperature=9.0,wind_direction="NW",wind_speed=68.4,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 358114
pm,city=Beijing humidity=26.0,pressure=1026.0,temperature=7.0,wind_direction="NW",wind_speed=72.42,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 358115
pm,city=Beijing humidity=30.0,pressure=1026.0,temperature=5.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=42.0 358116
pm,city=Beijing humidity=30.0,pressure=1026.0,temperature=5.0,wind_direction="NE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 358117
pm,city=Beijing humidity=32.0,pressure=1026.0,temperature=4.0,wind_direction="NE",wind_speed=6.71,precipitation=0.0,cumulative_precipitation=0.0,pm=13.0 358118
pm,city=Beijing humidity=35.0,pressure=1026.0,temperature=4.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 358119
pm,city=Beijing humidity=74.0,pressure=1025.0,temperature=-2.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 358120
pm,city=Beijing humidity=74.0,pressure=1025.0,temperature=-1.0,wind_direction="NE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 358121
pm,city=Beijing humidity=74.0,pressure=1025.0,temperature=-1.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 358122
pm,city=Beijing humidity=63.0,pressure=1024.0,temperature=-1.0,wind_direction="NW",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=12.0 358123
pm,city=Beijing humidity=50.0,pressure=1024.0,temperature=1.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 358124
pm,city=Beijing humidity=68.0,pressure=1023.0,temperature=-1.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 358125
pm,city=Beijing humidity=86.0,pressure=1023.0,temperature=-3.0,wind_direction="NW",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 358126
pm,city=Beijing humidity=68.0,pressure=1023.0,temperature=-1.0,wind_direction="cv",wind_speed=0.45,precipitation=0.0,cumulative_precipitation=0.0,pm=45.0 358127
pm,city=Beijing humidity=74.0,pressure=1023.0,temperature=0.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 358128
pm,city=Beijing humidity=55.0,pressure=1023.0,temperature=3.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 358129
pm,city=Beijing humidity=51.0,pressure=1022.0,temperature=4.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=47.0 358130
pm,city=Beijing humidity=44.0,pressure=1021.0,temperature=5.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 358131
pm,city=Beijing humidity=38.0,pressure=1020.0,temperature=6.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 358132
pm,city=Beijing humidity=31.0,pressure=1019.0,temperature=8.0,wind_direction="SE",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=71.0 358133
pm,city=Beijing humidity=31.0,pressure=1018.0,temperature=8.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=62.0 358134
pm,city=Beijing humidity=31.0,pressure=1017.0,temperature=8.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=57.0 358135
pm,city=Beijing humidity=31.0,pressure=1017.0,temperature=8.0,wind_direction="cv",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 358136
pm,city=Beijing humidity=39.0,pressure=1018.0,temperature=7.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=78.0 358137
pm,city=Beijing humidity=59.0,pressure=1018.0,temperature=3.0,wind_direction="NE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=99.0 358138
